cafe_id,beverage,dessert,various_menu,special_menu,large_store,background,talking,concentration,trendy_store,label,low_price,high_price,parking,gift_packaging,common_keywords
33,3.6538461538461537,1.1483516483516483,1.0,1.1730769230769231,1.0,1.231447963800905,1.0,1.0,1.0,6,-0.4378570256235939,-0.07871652425798202,-0.22139609822494424,-0.09141251033412094,-1.0643282743576126
35,2.090909090909091,1.1753246753246753,1.0,1.0,1.0,1.2735294117647058,1.6818181818181817,1.4511099365750528,1.6818181818181817,4,-0.5915476777598975,-0.07871652425798202,0.024532519568845685,-0.09141251033412094,-0.0904037647378863
37,2.5428571428571427,1.4408163265306122,1.0,1.1285714285714286,1.0,1.1719327731092437,1.342857142857143,1.1417774086378738,1.5142857142857142,5,0.18422418540430138,-0.07871652425798202,0.057323001941351016,-0.09141251033412094,0.8090616845133595
38,2.8,1.3857142857142857,1.0,1.9,1.0,1.0,1.0,1.0,1.3,2,2.5594433547835376,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,0.5420921080649163
39,3.4473684210526314,1.3045112781954886,1.0,1.118421052631579,1.0,1.158359133126935,1.0789473684210527,1.0,1.0789473684210527,6,0.24008453904762247,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,0.5961999462191396
41,2.071428571428571,3.479591836734694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,1.1938661084976674
42,1.9230769230769231,1.2417582417582418,1.0,1.1666666666666667,1.0,2.371543489190548,1.205128205128205,1.056549393758696,1.8547008547008548,1,-0.5239913471505333,-0.07871652425798202,-0.41435547526314864,-0.09141251033412094,0.1781070621909116
43,3.3258426966292136,1.245585874799358,1.0,1.1853932584269662,1.0,1.112690019828156,1.1573033707865168,1.0557551607002875,1.1123595505617978,2,1.6932455908672228,-0.07871652425798202,-0.197775835498987,-0.09141251033412094,-0.03709612558594353
44,3.0476190476190474,1.4081632653061225,1.0,1.2619047619047619,1.0,1.1591970121381885,1.126984126984127,1.1312753783684015,1.1746031746031746,2,0.7341754737357977,-0.07871652425798202,-0.22915789595109423,-0.09141251033412094,-0.6668337644391121
46,2.504934210526316,1.4060150375939848,1.0,1.1332236842105263,1.0,1.0791795665634676,1.5279605263157894,1.4162379513463892,1.2713815789473684,5,-0.8277662425572768,-0.07871652425798202,2.1582509923957147,-0.09141251033412094,-0.484190878303062
47,1.9545454545454546,1.1753246753246753,1.0,1.3068181818181817,1.0,1.2735294117647058,1.75,1.7894423890063424,1.3409090909090908,5,-0.4474275057932538,-0.07871652425798202,-0.04273000837475499,-0.09141251033412094,1.3880858852454827
48,2.016949152542373,1.3268765133171914,1.0,1.228813559322034,1.0,2.0199401794616154,1.2542372881355932,1.0,1.8135593220338984,1,-0.17520051430070482,-0.07871652425798202,6.436893516858776,-0.09141251033412094,2.6205678909891943
49,2.425,1.1928571428571428,1.0,1.0,1.0,2.0530882352941173,1.375,1.0,1.525,1,0.39664215990163143,-0.07871652425798202,-0.2825783397248627,-0.09141251033412094,-0.6506264706517618
52,2.2857142857142856,2.5528756957328387,1.0,1.3506493506493507,1.0,1.0,1.077922077922078,1.128888553307158,1.1168831168831168,3,1.0255149660325027,-0.07871652425798202,-0.07540037909021817,-0.09141251033412094,1.5661330449837394
53,2.6744186046511627,1.2691029900332227,1.0,1.1046511627906976,1.0,1.1399452804377566,1.2790697674418605,1.1154002163331531,1.627906976744186,5,-0.04343106629101357,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.2789911380626508
54,3.027027027027027,1.5212355212355213,1.0,1.6081081081081081,1.0,1.1626391096979332,1.0,1.1341137649277184,1.0,2,0.3878143999225217,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.6783402414136813
56,1.9183673469387754,1.4723032069970845,1.0,1.153061224489796,1.0,1.0,1.5918367346938775,1.405078310393925,1.7755102040816326,4,1.2306840855991716,-0.07871652425798202,0.4773106871234397,-0.09141251033412094,1.9867796223744896
57,3.064935064935065,1.1001855287569573,1.0,1.4090909090909092,1.1655844155844155,1.0781512605042016,1.1948051948051948,1.128888553307158,1.2337662337662338,2,0.9307216386377757,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,0.9839727863244084
58,2.404255319148936,1.5744680851063828,1.0,1.2872340425531914,1.0,1.3841051314142678,1.127659574468085,1.0,1.6382978723404256,4,-0.4229270765589244,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.6126893977865566
59,1.9183673469387754,1.8658892128279883,1.0,1.0,1.0,1.0,1.0,1.0,2.4081632653061225,4,0.851095243626205,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,1.7204405834235623
60,1.631578947368421,2.556390977443609,1.0,1.236842105263158,1.0,1.0,1.7894736842105263,1.0,1.2105263157894737,3,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,2.573192769538372
61,2.978165938864629,1.2358078602620086,1.0,1.2161572052401746,1.0,1.1051117390187515,1.3013100436681222,1.2816974713110594,1.1703056768558953,2,0.10569530249127432,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.5712903867131198
62,3.293103448275862,1.3103448275862069,1.0,1.1293103448275863,1.0,1.1037525354969575,1.1551724137931034,1.142592221331195,1.0862068965517242,2,0.8227013353275056,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.18866663634354625
63,2.5,1.6776061776061777,1.0,1.4256756756756757,1.0,1.0,1.2027027027027026,1.1341137649277184,1.4054054054054055,5,0.24303913626512055,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.105999553382339
65,2.95,1.5785714285714285,1.0,1.6749999999999998,1.0,1.0,1.0,1.0,1.15,2,1.9734482399797715,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,1.5661330449837394
67,2.8529411764705883,1.3403361344537816,1.0,1.0,1.0,1.5309688581314878,1.3529411764705883,1.0,1.2647058823529411,2,-0.33606191836448374,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,0.9839727863244084
68,2.2857142857142856,1.3673469387755102,1.0,1.3214285714285714,1.0,1.0,1.5,1.1181478405315615,1.6428571428571428,4,-0.8257429572056932,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-1.1864411333619207
69,2.9555555555555557,1.5285714285714285,1.025925925925926,1.3833333333333333,1.0,1.0445751633986928,1.1444444444444444,1.1470284237726098,1.1111111111111112,2,1.1038224973585813,-0.07871652425798202,-0.4354846824106493,-0.09141251033412094,-0.38116099989271834
73,2.265625,1.421875,1.0,1.421875,1.0,1.0940257352941176,1.1875,1.8528797238372094,1.375,5,-0.8747605738338832,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,0.28861016859823085
74,2.2962962962962963,1.619047619047619,1.0,1.1111111111111112,1.0,1.0,1.1111111111111112,1.1225236864771748,1.9629629629629628,4,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,1.9364711372393142
75,2.838709677419355,1.7465437788018434,1.0,1.2903225806451613,1.0,1.0,1.1935483870967742,1.0800356339084771,1.1451612903225805,7,0.09406748815388181,-0.07871652425798202,0.016928929453482143,-0.09141251033412094,-0.5337912824799342
76,2.14,1.0771428571428572,1.0,1.09,1.0,1.0,1.42,1.1984883720930233,2.2,4,0.777593955923217,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,1.7204405834235623
77,2.6875,1.7232142857142856,1.0,1.0,1.0,1.0,1.75,1.0,1.0,5,-1.0599382366514891,-0.07871652425798202,1.2836870426730502,-0.09141251033412094,-0.06181148555638968
78,1.78839590443686,1.947830326669917,1.0477815699658704,1.4300341296928327,1.0,1.1848424011242722,1.0819112627986347,1.3217814905944916,1.7986348122866895,3,-1.0599382366514891,1.6848891350142101,-0.3217349742848105,-0.09141251033412094,0.52147100974614
79,2.3917525773195876,1.198821796759941,1.0,1.2783505154639174,1.0,1.1861127956337174,1.2474226804123711,1.358097578518341,1.711340206185567,4,-0.9493460213576411,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,0.3252432566968321
80,2.595744680851064,1.6565349544072947,1.0,1.2872340425531914,1.0,1.0,1.3191489361702127,1.3167367639782286,1.1914893617021276,5,1.5942749304008639,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,0.7945953527846262
81,2.3408239700374533,1.7415730337078652,1.0,1.1460674157303372,1.0,1.2328927076448557,1.348314606741573,1.4646263391690622,1.2397003745318351,5,-0.8271594609120186,-0.07871652425798202,1.8555107449497075,-0.09141251033412094,-0.2656467661728652
82,2.418181818181818,1.8064935064935064,1.0,1.3272727272727272,1.0,1.1094117647058823,1.2454545454545454,1.0902219873150105,1.3818181818181818,5,-0.0734165285435349,-0.07871652425798202,-0.18439798758340062,-0.09141251033412094,-0.028833370040268338
83,2.445414847161572,1.4491578290704927,1.0,1.1179039301310043,1.0,1.1401489853583355,1.4716157205240175,1.339481567990251,1.3799126637554586,5,-0.8698190350789189,-0.07871652425798202,2.6816668889004003,-0.09141251033412094,-0.11824643360376305
84,2.7704918032786887,1.7587822014051522,1.2295081967213115,1.3688524590163933,1.0,1.0,1.098360655737705,1.0,1.1967213114754098,7,3.86931478787431,-0.07871652425798202,0.34931444021080316,0.7477086745023797,1.411825506543917
87,2.764705882352941,1.5672268907563025,1.4117647058823528,1.3308823529411764,1.0,1.0,1.2647058823529411,1.0,1.1323529411764706,5,1.7601632533416363,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,0.9778355546819157
88,3.176470588235294,1.453781512605042,1.0,1.4411764705882353,1.0,1.0,1.1176470588235294,1.0,1.0588235294117647,2,0.005926893424652747,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.8821322302622658
90,2.5970149253731343,1.4349680170575694,1.0,1.0895522388059702,1.0,1.0299385425812115,1.383084577114428,1.7570866597246328,1.1492537313432836,5,-0.9350340876137314,-0.07871652425798202,-0.40684449297611325,-0.09141251033412094,-0.355147090492484
92,1.643979057591623,1.3231114435302918,1.0,1.117801047120419,1.0,2.4807822605481986,1.1256544502617802,1.0519603068306345,2.130890052356021,1,-0.7805473769617678,-0.07871652425798202,-0.18716743680101325,-0.09141251033412094,0.0433612840644368
94,1.8918918918918919,1.2084942084942085,1.0,1.364864864864865,1.0,1.0,2.0540540540540544,1.5364550597108737,1.3243243243243243,5,2.5594433547835376,-0.07871652425798202,1.1215232025762965,-0.09141251033412094,1.5731470240037315
96,2.4727272727272727,1.3506493506493507,1.0,1.2454545454545454,1.0,1.1094117647058823,1.4363636363636363,1.2706659619450318,1.4363636363636363,5,-0.2893602204104834,-0.07871652425798202,-0.21240515950990246,-0.09141251033412094,-0.6837704187194814
97,3.3661971830985915,1.4346076458752515,1.0,1.1901408450704225,1.0,1.0,1.0,1.0698902718637406,1.1267605633802817,2,2.1806708626566165,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.8041025164000484
99,1.8847184986595173,1.4084641899655304,1.0,1.289544235924933,1.0,1.169397571360984,1.257372654155496,1.2328114283932914,2.1219839142091153,4,-0.5382480624377507,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,1.3628727702112835
100,2.546153846153846,1.267032967032967,1.0,1.2769230769230768,1.0,1.185158371040724,1.4153846153846155,1.1526833631484794,1.4615384615384617,5,0.34523344002328615,-0.07871652425798202,-0.36895326890121816,-0.09141251033412094,-0.06657686541997242
101,1.7211538461538463,1.2225274725274726,1.0,3.25,1.0,1.1157239819004525,1.0865384615384615,1.1431406529516994,1.375,3,-0.40992684880193336,-0.07871652425798202,-0.37876810716237624,-0.09141251033412094,-0.4398649547339553
102,1.3,3.314285714285714,1.0,1.9,1.0,1.0,1.3,1.0,1.0,0,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,9.698334646091721,-0.9799413392733346
104,2.464,1.5245714285714285,1.0,1.216,1.0,1.0,1.264,1.357279069767442,1.504,5,-0.36753480176826664,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,1.3447352724396462
105,2.1818181818181817,1.4675324675324677,1.0,2.090909090909091,1.0,1.0,1.2727272727272727,1.150369978858351,1.3636363636363638,3,-0.8974353896891003,-0.07871652425798202,-0.1360739247046498,-0.09141251033412094,-0.924831504116255
106,2.3478260869565215,1.279503105590062,1.0,2.1739130434782608,1.0,1.1744245524296675,1.1739130434782608,1.0,1.391304347826087,5,-0.7613392553580994,-0.07871652425798202,1.5066623228060865,-0.09141251033412094,1.0318431931358534
107,2.0354838709677416,1.6470046082949308,1.0,1.7548387096774194,1.0,1.0776470588235294,1.1451612903225805,1.032014253563391,1.7548387096774194,4,-0.8775877137242283,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,1.2504504472595221
108,3.5,1.0,1.0,1.75,1.0,1.0,1.0,1.0,1.0,6,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-1.2787069988057573
109,3.4969512195121952,1.2822299651567945,1.0,1.1646341463414633,1.0,1.0183464849354376,1.0274390243902438,1.0151286868973342,1.1280487804878048,6,2.238869556685007,-0.07871652425798202,-0.3909028162852626,-0.09141251033412094,-0.8454733414900606
110,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,0.39987900522730496,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.4938725931878933
111,2.344827586206897,1.5320197044334976,1.0,1.3103448275862069,1.0,1.0830020283975659,1.2482758620689656,1.0342221331194867,1.7241379310344827,4,-0.329420851224236,-0.07871652425798202,-0.3364636166422221,-0.09141251033412094,0.3231787445235166
113,2.25,1.9642857142857144,1.0,1.0,1.0,1.0,1.375,1.0,1.625,4,-0.9591453315735518,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-1.1098331279600209
114,2.05,2.8321428571428573,1.0,1.6749999999999998,1.0,1.0,1.0,1.0,1.075,0,0.34523344002328615,-0.07871652425798202,0.024532519568845685,-0.09141251033412094,0.14786522844125152
115,3.6842105263157894,1.0,1.0,1.0,1.0,1.0,1.3157894736842106,1.0,1.0,6,0.32486863311495595,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.11112280762302874
116,2.2952646239554317,1.6339037007560684,1.0,1.1128133704735377,1.0,1.3184827134196297,1.5097493036211698,1.2073346505149964,1.3426183844011141,5,-0.8588614815717655,-0.07871652425798202,3.418844270613639,-0.09141251033412094,-0.12891188484764599
117,2.85,1.6428571428571428,1.0,1.0,1.0,1.0,1.5499999999999998,1.1654069767441861,1.0,5,-0.012222512815034033,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,1.0382388345317146
118,2.706179066834805,1.411817690506215,1.0,1.1796973518284994,1.005359394703657,1.1644165863066538,1.287515762925599,1.3921375993430893,1.2459016393442623,5,-0.9315436669416596,-0.07871652425798202,0.20190044171058533,-0.09141251033412094,-0.5192749287383789
119,2.4566473988439306,1.2898431048720067,1.0,1.1820809248554913,1.0,1.869602176130568,1.3121387283236994,1.0,1.4508670520231215,1,-0.20896912965760497,-0.07871652425798202,1.5424064516823746,-0.09141251033412094,0.03837062241541891
120,2.2666666666666666,2.2,1.0,1.1,1.0,1.0,1.2666666666666666,1.2205426356589149,1.3333333333333333,7,-0.8111057522403311,5.432551160967618,-0.5001151983912395,7.618013375351229,1.0115903287156267
121,1.8275862068965516,2.3300492610837438,1.2413793103448276,1.6206896551724137,1.0,1.0,1.3103448275862069,1.0,1.3103448275862069,3,0.0017470301694520799,-0.07871652425798202,-0.5001151983912395,2.258126807208081,2.3685322448708175
123,3.0425531914893615,2.231003039513678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,0.8751036337097509
124,1.0,3.9053803339517628,1.0,2.1103896103896105,1.0,1.0,1.0,1.0,1.0,0,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,1.537879552029969
125,2.8333333333333335,1.8571428571428572,1.0,1.375,1.0,1.0,1.25,1.0,1.0,7,-0.2830953584898248,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.1764130598366971
126,3.5945945945945947,1.2084942084942085,1.0,1.1216216216216217,1.0,1.0,1.135135135135135,1.0,1.027027027027027,6,0.690469584723554,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.863545566743296
127,3.0689655172413794,1.0,1.0,1.0,1.0,1.0,1.9310344827586208,1.0,1.0,2,-0.09893002099460264,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.9054480448541099
128,3.1999999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,2,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,1.517911939221295
129,2.5494505494505497,1.0,1.0,1.0,1.0,1.0,1.6593406593406592,1.0,1.7912087912087913,5,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.14109929520153264
130,2.2666666666666666,1.8571428571428572,1.0,1.1,1.0,1.0,1.2666666666666666,1.330813953488372,1.5333333333333332,5,-0.06460829900685673,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,0.7753069104796484
131,2.6428571428571432,1.0459183673469388,1.0,1.0535714285714286,1.0,1.9313025210084034,1.3571428571428572,1.1181478405315615,1.3928571428571428,1,-0.16525964101586454,-0.07871652425798202,-0.09926076219701711,-0.09141251033412094,0.04559696395312735
132,2.2954545454545454,2.051948051948052,1.0,1.1022727272727273,1.0,1.136764705882353,1.3409090909090908,1.0,1.4090909090909092,7,-0.194433943047461,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.5337912824799342
133,1.4545454545454546,1.2337662337662338,1.0,1.4090909090909092,1.0,1.1823529411764706,1.7272727272727273,1.0,2.2727272727272725,4,-0.6408519471169071,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.32616466325198074
136,3.4000000000000004,1.1542857142857144,1.0,1.27,1.0,1.0,1.12,1.0992441860465116,1.12,2,0.178694574639609,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.22383440091820345
137,3.0625,1.9642857142857144,1.0,1.28125,1.0,1.0,1.0,1.0,1.0,7,0.0017470301694520799,-0.07871652425798202,0.09448554863019037,-0.09141251033412094,-0.9259337008193969
138,1.3506849315068492,2.053228962818004,1.012785388127854,2.208219178082192,1.0,1.0494601128122483,1.3534246575342466,1.0996973558458107,1.5808219178082192,3,-0.7846342113455269,1.3284156506932348,-0.5001151983912395,-0.09141251033412094,2.961467169173626
141,3.5285714285714285,1.6061224489795918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,-0.17520051430070482,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-1.122066703625803
142,1.4153846153846155,1.0,1.0,2.661538461538462,1.0,1.0,1.4615384615384617,1.0,2.0153846153846153,4,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-1.1511850709565525
143,2.066754791804362,1.757152299121896,1.0,1.5502313284864506,1.0,1.26647875277011,1.0991407799074686,1.0262377226824881,1.7296761401189689,4,-0.17800031721953644,-0.07871652425798202,-0.4577781198849668,-0.09141251033412094,-0.6432481501775823
144,3.1412213740458017,2.1041439476553983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.29756938036429853
145,2.1176470588235294,2.2100840336134455,1.0,1.5294117647058822,1.0,1.0,1.2941176470588236,1.1945964432284542,1.1764705882352942,3,1.1696008236724877,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,2.498150577160269
147,2.8152173913043477,1.7546583850931676,1.0,1.0,1.0,1.0,1.0,1.0,1.5978260869565217,7,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-1.520017723812714
148,2.064516129032258,1.2132982225148123,1.0,1.3732718894009217,1.0,1.0,1.4009216589861753,2.0290295788232773,1.4976958525345623,5,-0.8789691570797378,-0.07871652425798202,-0.09470559814935547,-0.09141251033412094,1.7204405834235623
149,1.0,3.25,1.0,2.125,1.0,1.5014705882352941,1.25,1.0,1.0,0,-0.12315711886830571,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-1.0117105383638865
150,2.5789473684210527,2.4210526315789473,1.0,1.4736842105263157,1.0,1.0,1.0,1.0,1.0,7,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-1.1387873347260933
152,3.1666666666666665,1.4285714285714286,1.0,1.0,1.0,1.0,1.1666666666666667,1.2756782945736433,1.1666666666666667,2,-0.4229270765589244,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,-0.7423077300760077
153,2.115702479338843,1.4462809917355373,1.0,1.2975206611570247,1.0,1.1989304812834225,1.1239669421487604,1.0820199884681914,2.0661157024793386,4,-0.3735037968965702,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,0.7147811087640283
154,1.0,2.81874389847055,1.0,2.1070615034168565,1.0,1.0,1.0,1.0,1.847380410022779,0,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,0.09414315582183555
155,3.129032258064516,2.119815668202765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,-1.0599382366514891,-0.07871652425798202,-0.5001151983912395,-0.09141251033412094,1.2729487219480766
